DE-CIX Frankfurt	80.81.194.1	8391
DE-CIX Frankfurt	80.81.193.140	8452
DE-CIX Frankfurt	80.81.193.245	8452
DE-CIX Frankfurt	80.81.194.245	8462
DE-CIX Frankfurt	80.81.194.54	8473
DE-CIX Frankfurt	80.81.195.142	8487
DE-CIX Frankfurt	80.81.194.102	8596
DE-CIX Frankfurt	80.81.193.3	8632
DE-CIX Frankfurt	80.81.195.135	8641
DE-CIX Frankfurt	80.81.192.38	8657
DE-CIX Frankfurt	80.81.192.229	8717
DE-CIX Frankfurt	80.81.192.18	8741
DE-CIX Frankfurt	80.81.192.161	8764
DE-CIX Frankfurt	80.81.193.161	8764
DE-CIX Frankfurt	80.81.195.161	8764
DE-CIX Frankfurt	80.81.194.137	8764
DE-CIX Frankfurt	80.81.195.22	8778
DE-CIX Frankfurt	80.81.195.50	8821
DE-CIX Frankfurt	80.81.193.138	8839
DE-CIX Frankfurt	80.81.194.38	8851
DE-CIX Frankfurt	80.81.194.14	8866
DE-CIX Frankfurt	80.81.193.177	8878
DE-CIX Frankfurt	80.81.192.149	8879
DE-CIX Frankfurt	80.81.194.254	8879
DE-CIX Frankfurt	80.81.194.94	8926
DE-CIX Frankfurt	80.81.195.94	8926
DE-CIX Frankfurt	80.81.193.230	8953
DE-CIX Frankfurt	80.81.195.16	9029
DE-CIX Frankfurt	80.81.193.152	9036
DE-CIX Frankfurt	80.81.195.155	9038
DE-CIX Frankfurt	80.81.193.54	9050
DE-CIX Frankfurt	80.81.195.139	9145
DE-CIX Frankfurt	80.81.193.135	9211
DE-CIX Frankfurt	80.81.195.165	9269
DE-CIX Frankfurt	80.81.194.166	9304
DE-CIX Frankfurt	80.81.194.12	9318
DE-CIX Frankfurt	80.81.194.241	45489
DE-CIX Frankfurt	80.81.195.39	9381
DE-CIX Frankfurt	80.81.194.250	9498
DE-CIX Frankfurt	80.81.194.243	9583
DE-CIX Frankfurt	80.81.193.47	10026
DE-CIX Frankfurt	80.81.194.2	12041
DE-CIX Frankfurt	80.81.192.70	12301
DE-CIX Frankfurt	80.81.194.5	12348
DE-CIX Frankfurt	80.81.195.118	12453
DE-CIX Frankfurt	80.81.194.230	12470
DE-CIX Frankfurt	80.81.192.147	12496
DE-CIX Frankfurt	80.81.194.165	12578
DE-CIX Frankfurt	80.81.194.162	12678
DE-CIX Frankfurt	80.81.192.197	12680
DE-CIX Frankfurt	80.81.194.222	12693
DE-CIX Frankfurt	80.81.193.176	12695
DE-CIX Frankfurt	80.81.192.193	12741
DE-CIX Frankfurt	80.81.195.10	12759
DE-CIX Frankfurt	80.81.194.208	12849
DE-CIX Frankfurt	80.81.194.10	12874
DE-CIX Frankfurt	80.81.192.72	12880
DE-CIX Frankfurt	80.81.194.177	12883
DE-CIX Frankfurt	80.81.195.103	12923
DE-CIX Frankfurt	80.81.193.159	12931
DE-CIX Frankfurt	80.81.194.244	12975
DE-CIX Frankfurt	80.81.195.244	12975
DE-CIX Frankfurt	80.81.195.13	13000
DE-CIX Frankfurt	80.81.195.102	13045
DE-CIX Frankfurt	80.81.195.105	13101
DE-CIX Frankfurt	80.81.192.68	13122
DE-CIX Frankfurt	80.81.193.17	13124
DE-CIX Frankfurt	80.81.192.233	13124
DE-CIX Frankfurt	80.81.192.174	13132
DE-CIX Frankfurt	80.81.194.189	13157
DE-CIX Frankfurt	80.81.194.118	13194
DE-CIX Frankfurt	80.81.194.105	13445
DE-CIX Frankfurt	80.81.194.219	14413
DE-CIX Frankfurt	80.81.194.30	15366
DE-CIX Frankfurt	80.81.195.35	15456
DE-CIX Frankfurt	80.81.195.0	15547
DE-CIX Frankfurt	80.81.192.201	15557
DE-CIX Frankfurt	80.81.193.201	15557
DE-CIX Frankfurt	80.81.192.75	15594
DE-CIX Frankfurt	80.81.195.92	15605
DE-CIX Frankfurt	80.81.194.213	15623
DE-CIX Frankfurt	80.81.193.181	15672
DE-CIX Frankfurt	80.81.194.135	15702
DE-CIX Frankfurt	80.81.192.25	15743
DE-CIX Frankfurt	80.81.192.126	15763
DE-CIX Frankfurt	80.81.194.198	15802
DE-CIX Frankfurt	80.81.194.168	15895
DE-CIX Frankfurt	80.81.192.118	15933
DE-CIX Frankfurt	80.81.195.87	15958
DE-CIX Frankfurt	80.81.193.14	15965
DE-CIX Frankfurt	80.81.194.248	15966
DE-CIX Frankfurt	80.81.194.76	16024
DE-CIX Frankfurt	80.81.194.175	16178
DE-CIX Frankfurt	80.81.193.142	16211
DE-CIX Frankfurt	80.81.195.86	16316
DE-CIX Frankfurt	80.81.193.204	16347
DE-CIX Frankfurt	80.81.193.28	17511
DE-CIX Frankfurt	80.81.192.136	18705
DE-CIX Frankfurt	80.81.192.211	20278
DE-CIX Frankfurt	80.81.195.84	20546
DE-CIX Frankfurt	80.81.192.85	20647
DE-CIX Frankfurt	80.81.193.77	20686
DE-CIX Frankfurt	80.81.193.4	20766
DE-CIX Frankfurt	80.81.192.205	20771
DE-CIX Frankfurt	80.81.194.139	20783
DE-CIX Frankfurt	80.81.194.226	20810
DE-CIX Frankfurt	80.81.195.148	20810
DE-CIX Frankfurt	80.81.194.131	20811
DE-CIX Frankfurt	80.81.193.23	20847
DE-CIX Frankfurt	80.81.195.3	20847
DE-CIX Frankfurt	80.81.193.185	20853
DE-CIX Frankfurt	80.81.194.20	21021
DE-CIX Frankfurt	80.81.192.196	21413
DE-CIX Frankfurt	80.81.193.196	21413
DE-CIX Frankfurt	80.81.194.136	21476
DE-CIX Frankfurt	80.81.195.140	21497
DE-CIX Frankfurt	80.81.194.229	22023
DE-CIX Frankfurt	80.81.195.56	22023
DE-CIX Frankfurt	80.81.195.79	23939
DE-CIX Frankfurt	80.81.193.242	24218
DE-CIX Frankfurt	80.81.194.210	24582
DE-CIX Frankfurt	80.81.192.230	24679
DE-CIX Frankfurt	80.81.192.227	24724
DE-CIX Frankfurt	80.81.192.102	24953
DE-CIX Frankfurt	80.81.193.158	25068
DE-CIX Frankfurt	80.81.194.153	25081
DE-CIX Frankfurt	80.81.195.117	25133
DE-CIX Frankfurt	80.81.193.227	25178
DE-CIX Frankfurt	80.81.194.227	25415
DE-CIX Frankfurt	80.81.193.33	28716
DE-CIX Frankfurt	80.81.194.216	28725
DE-CIX Frankfurt	80.81.195.30	28889
DE-CIX Frankfurt	80.81.192.242	29076
DE-CIX Frankfurt	80.81.193.247	29076
DE-CIX Frankfurt	80.81.195.52	29081
DE-CIX Frankfurt	80.81.193.41	29169
DE-CIX Frankfurt	80.81.193.131	29226
DE-CIX Frankfurt	80.81.193.236	29314
DE-CIX Frankfurt	80.81.193.52	29467
DE-CIX Frankfurt	80.81.194.192	29545
DE-CIX Frankfurt	80.81.195.119	29624
DE-CIX Frankfurt	80.81.193.207	29697
DE-CIX Frankfurt	80.81.194.235	29834
DE-CIX Frankfurt	80.81.193.130	29838
DE-CIX Frankfurt	80.81.192.45	30094
DE-CIX Frankfurt	80.81.192.252	30766
DE-CIX Frankfurt	80.81.194.75	30833
DE-CIX Frankfurt	80.81.193.228	30844
DE-CIX Frankfurt	80.81.192.55	31019
DE-CIX Frankfurt	80.81.193.82	31029
DE-CIX Frankfurt	80.81.193.12	31078
DE-CIX Frankfurt	80.81.194.68	31242
DE-CIX Frankfurt	80.81.195.76	31287
DE-CIX Frankfurt	80.81.195.83	31319
DE-CIX Frankfurt	80.81.195.2	31449
DE-CIX Frankfurt	80.81.194.251	31510
DE-CIX Frankfurt	80.81.193.203	31638
DE-CIX Frankfurt	80.81.192.202	33011
DE-CIX Frankfurt	80.81.194.194	33894
DE-CIX Frankfurt	80.81.195.181	33922
DE-CIX Frankfurt	80.81.193.193	33986
DE-CIX Frankfurt	80.81.192.210	34011
DE-CIX Frankfurt	80.81.193.145	34019
DE-CIX Frankfurt	80.81.192.255	34058
DE-CIX Frankfurt	80.81.195.154	34086
DE-CIX Frankfurt	80.81.195.180	34086
DE-CIX Frankfurt	80.81.193.136	34123
DE-CIX Frankfurt	80.81.193.150	34177
DE-CIX Frankfurt	80.81.192.77	34224
DE-CIX Frankfurt	80.81.194.119	34288
DE-CIX Frankfurt	80.81.194.158	34569
DE-CIX Frankfurt	80.81.194.62	34695
DE-CIX Frankfurt	80.81.195.8	34758
DE-CIX Frankfurt	80.81.195.189	34772
DE-CIX Frankfurt	80.81.192.119	34788
DE-CIX Frankfurt	80.81.193.148	34803
DE-CIX Frankfurt	80.81.195.44	34863
DE-CIX Frankfurt	80.81.193.116	34867
DE-CIX Frankfurt	80.81.195.124	34895
DE-CIX Frankfurt	80.81.194.92	34928
DE-CIX Frankfurt	80.81.194.156	34984
DE-CIX Frankfurt	80.81.192.26	35179
DE-CIX Frankfurt	80.81.193.62	35205
DE-CIX Frankfurt	80.81.195.49	35311
DE-CIX Frankfurt	80.81.192.31	35805
DE-CIX Frankfurt	80.81.192.184	35819
DE-CIX Frankfurt	80.81.194.19	36236
DE-CIX Frankfurt	80.81.194.218	36692
DE-CIX Frankfurt	80.81.193.38	37497
DE-CIX Frankfurt	80.81.195.134	37564
DE-CIX Frankfurt	80.81.195.15	37662
DE-CIX Frankfurt	80.81.193.192	38016
DE-CIX Frankfurt	80.81.194.191	38880
DE-CIX Frankfurt	80.81.193.104	39090
DE-CIX Frankfurt	80.81.195.1	39122
DE-CIX Frankfurt	80.81.193.149	39180
DE-CIX Frankfurt	80.81.195.36	39216
DE-CIX Frankfurt	80.81.194.247	39279
DE-CIX Frankfurt	80.81.194.97	39537
DE-CIX Frankfurt	80.81.195.80	39560
DE-CIX Frankfurt	80.81.193.248	39651
DE-CIX Frankfurt	80.81.194.134	39702
DE-CIX Frankfurt	80.81.195.133	39702
DE-CIX Frankfurt	80.81.194.234	39704
DE-CIX Frankfurt	80.81.194.55	39737
DE-CIX Frankfurt	80.81.195.53	39878
DE-CIX Frankfurt	80.81.195.182	41033
DE-CIX Frankfurt	80.81.193.134	41059
DE-CIX Frankfurt	80.81.195.128	41268
DE-CIX Frankfurt	80.81.194.109	41313
DE-CIX Frankfurt	80.81.194.164	41412
DE-CIX Frankfurt	80.81.194.125	41552
DE-CIX Frankfurt	80.81.192.43	41690
DE-CIX Frankfurt	80.81.192.24	41692
DE-CIX Frankfurt	80.81.192.80	42390
DE-CIX Frankfurt	80.81.194.154	20830
DE-CIX Frankfurt	80.81.194.252	42459
DE-CIX Frankfurt	80.81.195.99	42624
DE-CIX Frankfurt	80.81.195.167	42861
DE-CIX Frankfurt	80.81.193.35	43341
DE-CIX Frankfurt	80.81.193.154	43350
DE-CIX Frankfurt	80.81.192.60	43350
DE-CIX Frankfurt	80.81.193.93	43376
DE-CIX Frankfurt	80.81.194.41	43407
DE-CIX Frankfurt	80.81.195.67	43509
DE-CIX Frankfurt	80.81.195.69	43509
DE-CIX Frankfurt	80.81.193.241	43541
DE-CIX Frankfurt	80.81.194.115	43561
DE-CIX Frankfurt	80.81.195.153	43793
DE-CIX Frankfurt	80.81.193.72	44020
DE-CIX Frankfurt	80.81.193.211	44050
DE-CIX Frankfurt	80.81.194.203	44053
DE-CIX Frankfurt	80.81.194.204	48166
DE-CIX Frankfurt	80.81.192.139	44096
DE-CIX Frankfurt	80.81.193.49	44217
DE-CIX Frankfurt	80.81.193.15	44356
DE-CIX Frankfurt	80.81.194.149	44444
DE-CIX Frankfurt	80.81.194.93	44788
DE-CIX Frankfurt	80.81.192.190	44843
DE-CIX Frankfurt	80.81.195.150	44927
DE-CIX Frankfurt	80.81.193.98	44943
DE-CIX Frankfurt	80.81.194.144	44974
DE-CIX Frankfurt	80.81.195.25	44981
DE-CIX Frankfurt	80.81.195.34	45352
DE-CIX Frankfurt	80.81.192.235	45758
DE-CIX Frankfurt	80.81.193.10	45896
DE-CIX Frankfurt	80.81.195.177	45899
DE-CIX Frankfurt	80.81.195.98	47119
DE-CIX Frankfurt	80.81.193.55	47169
DE-CIX Frankfurt	80.81.195.137	47372
DE-CIX Frankfurt	80.81.193.128	47441
DE-CIX Frankfurt	80.81.193.25	47622
DE-CIX Frankfurt	80.81.194.207	47626
DE-CIX Frankfurt	80.81.194.100	47692
DE-CIX Frankfurt	80.81.195.5	47869
DE-CIX Frankfurt	80.81.192.63	48200
DE-CIX Frankfurt	80.81.193.219	48293
DE-CIX Frankfurt	80.81.192.62	48297
DE-CIX Frankfurt	80.81.193.139	48362
DE-CIX Frankfurt	80.81.194.51	48484
DE-CIX Frankfurt	80.81.193.156	48526
DE-CIX Frankfurt	80.81.195.162	48719
DE-CIX Frankfurt	80.81.194.36	49136
DE-CIX Frankfurt	80.81.194.228	49218
DE-CIX Frankfurt	80.81.195.12	49505
DE-CIX Frankfurt	80.81.194.35	49605
DE-CIX Frankfurt	80.81.195.104	49830
DE-CIX Frankfurt	80.81.195.88	50020
DE-CIX Frankfurt	80.81.195.187	50157
DE-CIX Frankfurt	80.81.194.246	50245
DE-CIX Frankfurt	80.81.193.71	50289
DE-CIX Frankfurt	80.81.194.103	50324
DE-CIX Frankfurt	80.81.194.87	50472
DE-CIX Frankfurt	80.81.194.123	50673
DE-CIX Frankfurt	80.81.194.151	50837
DE-CIX Frankfurt	80.81.193.205	50923
DE-CIX Frankfurt	80.81.194.242	51028
DE-CIX Frankfurt	80.81.194.0	51167
DE-CIX Frankfurt	80.81.193.65	51184
DE-CIX Frankfurt	80.81.195.143	51185
DE-CIX Frankfurt	80.81.195.78	51324
DE-CIX Frankfurt	80.81.192.169	51343
DE-CIX Frankfurt	80.81.193.251	51483
DE-CIX Frankfurt	80.81.195.171	51555
DE-CIX Frankfurt	80.81.192.94	51862
DE-CIX Frankfurt	80.81.194.130	52320
DE-CIX Frankfurt	80.81.195.186	52873
DE-CIX Frankfurt	80.81.195.21	53264
DE-CIX Frankfurt	80.81.193.6	54104
DE-CIX Frankfurt	80.81.192.56	55195
DE-CIX Frankfurt	80.81.193.56	55805
DE-CIX Frankfurt	80.81.195.48	55818
DE-CIX Frankfurt	80.81.195.17	55819
DE-CIX Frankfurt	80.81.194.209	56665
DE-CIX Frankfurt	80.81.194.233	57119
DE-CIX Frankfurt	80.81.193.96	57344
DE-CIX Frankfurt	80.81.194.183	57344
DE-CIX Frankfurt	80.81.193.165	58511
DE-CIX Frankfurt	80.81.195.51	59318
DE-CIX Frankfurt	80.81.192.185	59507
DE-CIX Frankfurt	80.81.192.84	59605
DE-CIX Frankfurt	80.81.195.62	59624
DE-CIX Frankfurt	80.81.193.31	60171
DE-CIX Frankfurt	80.81.193.124	60280
DE-CIX Frankfurt	80.81.193.7	60350
DE-CIX Frankfurt	80.81.195.47	60447
DE-CIX Frankfurt	80.81.195.14	60501
DE-CIX Frankfurt	80.81.195.85	60522
DE-CIX Frankfurt	80.81.195.91	60720
DE-CIX Frankfurt	80.81.193.179	60764
DE-CIX Frankfurt	80.81.194.49	60822
DE-CIX Frankfurt	80.81.194.15	60868
DE-CIX Frankfurt	80.81.194.201	61244
DE-CIX Frankfurt	80.81.192.153	61955
DE-CIX Frankfurt	80.81.195.136	62081
DE-CIX Frankfurt	80.81.193.208	62336
DE-CIX Frankfurt	80.81.192.93	62363
DE-CIX Frankfurt	80.81.195.24	63311
DE-CIX Frankfurt	80.81.195.32	64049
DE-CIX Frankfurt	80.81.194.146	132876
DE-CIX Frankfurt	80.81.193.233	196844
DE-CIX Frankfurt	80.81.194.25	196922
DE-CIX Frankfurt	80.81.194.196	196925
DE-CIX Frankfurt	80.81.195.173	197062
DE-CIX Frankfurt	80.81.193.182	197540
DE-CIX Frankfurt	80.81.194.111	198018
DE-CIX Frankfurt	80.81.194.179	198018
DE-CIX Frankfurt	80.81.193.217	198335
DE-CIX Frankfurt	80.81.193.121	198385
DE-CIX Frankfurt	80.81.194.85	198570
DE-CIX Frankfurt	80.81.192.151	198930
DE-CIX Frankfurt	80.81.195.90	198967
DE-CIX Frankfurt	80.81.194.178	199599
DE-CIX Frankfurt	80.81.193.111	200924
DE-CIX Frankfurt	80.81.192.166	201053
DE-CIX Frankfurt	80.81.194.232	201535
DE-CIX Frankfurt	80.81.195.116	49009
DE-CIX Frankfurt	80.81.194.8	201764
DE-CIX Frankfurt	80.81.192.213	202023
DE-CIX Frankfurt	80.81.195.183	203536
DE-CIX Frankfurt	80.81.195.4	203724
DE-CIX Frankfurt	80.81.194.104	203923
DE-CIX Frankfurt	80.81.195.89	205388
DE-CIX Frankfurt	80.81.195.28	205460
DE-CIX Frankfurt	80.81.195.172	206313
DE-CIX Frankfurt	80.81.195.178	206356
DE-CIX Frankfurt	80.81.195.149	206892
France-IX Paris	37.49.237.108	35280
France-IX Paris	37.49.236.211	39636
France-IX Paris	37.49.236.160	199125
France-IX Paris	37.49.237.156	198385
France-IX Paris	37.49.236.209	51254
France-IX Paris	37.49.236.118	16509
France-IX Paris	37.49.237.21	197551
France-IX Paris	37.49.236.226	57633
France-IX Paris	37.49.237.6	50812
France-IX Paris	37.49.237.17	16363
France-IX Paris	37.49.236.202	41405
France-IX Paris	37.49.236.185	34606
France-IX Paris	37.49.236.124	25273
France-IX Paris	37.49.236.73	31449
France-IX Paris	37.49.237.146	59842
France-IX Paris	37.49.236.100	2611
France-IX Paris	37.49.236.232	202069
France-IX Paris	37.49.237.38	39122
France-IX Paris	37.49.237.86	42845
France-IX Paris	37.49.236.102	31216
France-IX Paris	37.49.236.152	9153
France-IX Paris	37.49.236.148	15965
France-IX Paris	37.49.237.64	55195
France-IX Paris	37.49.236.58	8220
France-IX Paris	37.49.236.176	47242
France-IX Paris	37.49.236.133	197692
France-IX Paris	37.49.236.197	2595
France-IX Paris	37.49.236.128	24611
France-IX Paris	37.49.237.121	49605
France-IX Paris	37.49.237.130	30990
France-IX Paris	37.49.237.137	197426
France-IX Paris	37.49.237.32	198435
France-IX Paris	37.49.237.33	41090
France-IX Paris	37.49.236.222	196983
France-IX Paris	37.49.237.37	42669
France-IX Paris	37.49.236.66	47406
France-IX Paris	37.49.236.178	8966
France-IX Paris	37.49.236.199	8262
France-IX Paris	37.49.236.165	30740
France-IX Paris	37.49.237.51	197922
France-IX Paris	37.49.236.220	39405
France-IX Paris	37.49.236.154	29169
France-IX Paris	37.49.237.41	47608
France-IX Paris	37.49.236.123	198290
France-IX Paris	37.49.237.29	60394
France-IX Paris	37.49.236.225	198191
France-IX Paris	37.49.236.80	39326
France-IX Paris	37.49.237.85	328107
France-IX Paris	37.49.237.62	3225
France-IX Paris	37.49.237.84	34572
France-IX Paris	37.49.236.221	9304
France-IX Paris	37.49.236.10	6939
France-IX Paris	37.49.236.212	16191
France-IX Paris	37.49.236.163	60497
France-IX Paris	37.49.237.129	12496
France-IX Paris	37.49.237.59	199275
France-IX Paris	37.49.236.229	39931
France-IX Paris	37.49.236.177	12779
France-IX Paris	37.49.236.83	34288
France-IX Paris	37.49.237.45	25178
France-IX Paris	37.49.237.114	48519
France-IX Paris	37.49.236.130	44295
France-IX Paris	37.49.237.52	31638
France-IX Paris	37.49.236.161	14413
France-IX Paris	37.49.236.245	13002
France-IX Paris	37.49.236.127	8632
France-IX Paris	37.49.236.243	43100
France-IX Paris	37.49.236.194	31019
France-IX Paris	37.49.236.208	8816
France-IX Paris	37.49.236.156	15547
France-IX Paris	37.49.236.159	53264
France-IX Paris	37.49.237.69	31424
France-IX Paris	37.49.236.170	20278
France-IX Paris	37.49.237.14	15826
France-IX Paris	37.49.237.7	21502
France-IX Paris	37.49.237.80	60718
France-IX Paris	37.49.236.97	41157
France-IX Paris	37.49.237.138	44050
France-IX Paris	37.49.236.247	3216
France-IX Paris	37.49.237.141	20764
France-IX Paris	37.49.237.77	31595
France-IX Paris	37.49.236.19	2200
France-IX Paris	37.49.236.125	2602
France-IX Paris	37.49.236.67	37100
France-IX Paris	37.49.236.150	31042
France-IX Paris	37.49.237.65	15557
France-IX Paris	37.49.236.228	24482
France-IX Paris	37.49.236.217	9583
France-IX Paris	37.49.236.216	59318
France-IX Paris	37.49.236.179	21101
France-IX Paris	37.49.236.15	43646
France-IX Paris	37.49.237.140	203554
France-IX Paris	37.49.236.249	47872
France-IX Paris	37.49.236.65	50858
France-IX Paris	37.49.236.248	132876
France-IX Paris	37.49.237.3	13285
France-IX Paris	37.49.237.46	48526
France-IX Paris	37.49.236.169	42411
France-IX Paris	37.49.237.76	8400
France-IX Paris	37.49.237.126	7713
France-IX Paris	37.49.236.132	56665
France-IX Paris	37.49.236.233	197422
France-IX Paris	37.49.237.23	20485
France-IX Paris	37.49.237.35	60350
France-IX Paris	37.49.236.223	44494
France-IX Paris	37.49.236.136	51405
France-IX Paris	37.49.237.98	43858
France-IX Paris	37.49.236.191	13445
France-IX Paris	37.49.236.246	2613
France-IX Paris	37.49.237.5	10310
HKIX	123.255.91.42	10098
HKIX	123.255.91.154	10099
HKIX	123.255.91.187	1239
HKIX	123.255.90.152	132203
HKIX	123.255.91.248	132876
HKIX	123.255.91.36	133070
HKIX	123.255.90.28	133613
HKIX	123.255.90.62	133613
HKIX	123.255.91.206	133778
HKIX	123.255.91.251	13445
HKIX	123.255.91.57	134672
HKIX	123.255.91.106	17511
HKIX	123.255.90.81	17537
HKIX	123.255.90.150	17666
HKIX	123.255.91.78	17934
HKIX	123.255.90.111	17975
HKIX	123.255.91.60	18059
HKIX	123.255.91.203	206264
HKIX	123.255.91.169	20940
HKIX	123.255.91.92	22822
HKIX	123.255.90.86	23673
HKIX	123.255.90.197	23881
HKIX	123.255.90.161	23944
HKIX	123.255.90.48	24088
HKIX	123.255.90.50	24441
HKIX	123.255.90.188	38001
HKIX	123.255.91.121	38158
HKIX	123.255.91.122	38277
HKIX	123.255.90.129	38726
HKIX	123.255.90.166	41913
HKIX	123.255.90.204	45348
HKIX	123.255.90.160	45352
HKIX	123.255.91.43	45561
HKIX	123.255.91.64	45899
HKIX	123.255.90.201	4761
HKIX	123.255.90.30	4773
HKIX	123.255.90.49	4800
HKIX	123.255.91.220	55818
HKIX	123.255.91.118	58552
HKIX	123.255.90.109	59318
HKIX	123.255.91.45	6648
HKIX	123.255.91.94	7979
HKIX	123.255.90.103	8966
HKIX	123.255.90.191	9231
HKIX	123.255.91.114	9304
HKIX	123.255.91.80	9658
HKIX	123.255.91.71	9732
IIX	103.28.74.36	131706
IIX	103.28.74.126	131711
IIX	103.28.74.6	131717
IIX	103.28.74.70	131749
IIX	103.28.74.54	131755
IIX	103.28.75.11	131767
IIX	103.28.74.79	131769
IIX	103.28.74.53	132164
IIX	103.28.74.74	133352
IIX	103.28.74.72	133804
IIX	103.28.75.13	133811
IIX	103.28.74.31	133819
IIX	103.28.74.156	133838
IIX	103.28.74.90	134622
IIX	103.28.75.14	134643
IIX	103.28.75.8	134651
IIX	103.28.74.110	135439
IIX	103.28.74.124	135484
IIX	103.28.75.1	136119
IIX	103.28.74.148	136127
IIX	103.28.74.180	136821
IIX	103.28.74.212	136840
IIX	103.28.75.130	137295
IIX	103.28.74.158	17451
IIX	103.28.74.238	17538
IIX	103.28.74.85	17670
IIX	103.28.74.171	17671
IIX	103.28.74.145	18393
IIX	103.28.74.71	23693
IIX	103.28.74.185	23699
IIX	202.43.177.50	23947
IIX	103.28.74.197	23948
IIX	103.28.74.218	23951
IIX	103.28.74.190	23953
IIX	103.28.74.133	24204
IIX	103.28.74.193	24523
IIX	103.28.74.237	24528
IIX	103.28.74.109	24529
IIX	103.28.74.40	24532
IIX	103.28.74.12	24534
IIX	103.28.74.51	24535
IIX	103.28.74.225	38147
IIX	103.28.74.205	38148
IIX	103.28.74.194	38156
IIX	103.28.74.134	38496
IIX	103.28.74.196	38501
IIX	103.28.74.146	38522
IIX	103.28.74.4	38524
IIX	103.28.74.18	38753
IIX	103.28.74.11	38768
IIX	103.28.74.181	38770
IIX	103.28.74.45	38896
IIX	103.28.74.235	42
IIX	103.28.74.163	45298
IIX	103.28.74.206	45302
IIX	103.28.74.226	45710
IIX	103.28.74.152	45716
IIX	103.28.74.19	45731
IIX	103.28.74.233	45786
IIX	103.28.74.15	46023
IIX	103.28.74.165	4787
IIX	103.28.74.166	4795
IIX	103.28.74.179	4800
IIX	103.28.74.223	4833
IIX	103.28.74.208	4855
IIX	103.28.74.191	55653
IIX	103.28.74.248	55663
IIX	103.28.74.247	55666
IIX	103.28.74.162	55685
IIX	103.28.75.16	55687
IIX	103.28.74.42	55699
IIX	103.28.74.209	58376
IIX	103.28.74.89	58379
IIX	103.28.74.187	58404
IIX	103.28.74.214	58474
IIX	103.28.74.250	58482
IIX	103.28.74.25	58487
IIX	103.28.74.13	58495
IIX	103.28.74.150	58514
IIX	103.28.74.243	58815
IIX	103.28.74.80	59139
IIX	103.28.75.10	59147
IIX	103.28.74.97	59149
IIX	103.28.74.84	59155
IIX	103.28.74.213	59158
IIX	103.28.74.95	59285
IIX	103.28.75.12	63490
IIX	103.28.74.65	63501
IIX	103.28.74.255	7597
IIX	218.100.4.10	7597
IIX	218.100.4.14	7597
IIX	218.100.4.241	7597
IIX	218.100.4.42	7597
IIX	218.100.4.46	7597
IIX	218.100.4.50	7597
IIX	218.100.4.54	7597
IIX	218.100.4.58	7597
IIX	218.100.4.6	7597
IIX	218.100.4.62	7597
IIX	103.28.74.178	9326
IIX	103.28.74.198	9785
IIX	103.28.74.170	9875
IXManchester	195.66.244.16	199775
IXManchester	195.66.244.18	15830
IXManchester	195.66.244.41	199121
IXManchester	195.66.244.43	13285
IXManchester	195.66.244.60	58273
IXManchester	195.66.244.61	47622
IXManchester	195.66.244.62	199659
IXManchester	195.66.244.64	60610
IXManchester	195.66.244.69	24482
IXManchester	195.66.244.74	58226
IXManchester	195.66.244.81	47869
IXManchester	195.66.244.93	7713
LINX LON1	195.66.225.122	1103
LINX LON1	195.66.225.128	11666
LINX LON1	195.66.224.55	12041
LINX LON1	195.66.225.129	12350
LINX LON1	195.66.224.243	12390
LINX LON1	195.66.224.230	12399
LINX LON1	195.66.226.62	12536
LINX LON1	195.66.226.136	12578
LINX LON1	195.66.225.65	1267
LINX LON1	195.66.226.177	1267
LINX LON1	195.66.227.34	12695
LINX LON1	195.66.225.75	12759
LINX LON1	195.66.226.67	12850
LINX LON1	195.66.225.43	12874
LINX LON1	195.66.224.154	13005
LINX LON1	195.66.226.69	13238
LINX LON1	195.66.224.52	132591
LINX LON1	195.66.226.241	132876
LINX LON1	195.66.224.200	1547
LINX LON1	195.66.225.198	15547
LINX LON1	195.66.224.214	15557
LINX LON1	195.66.226.217	15589
LINX LON1	195.66.227.79	15623
LINX LON1	195.66.226.86	16211
LINX LON1	195.66.226.104	16347
LINX LON1	195.66.225.96	18059
LINX LON1	195.66.226.82	18106
LINX LON1	195.66.226.18	18705
LINX LON1	195.66.227.103	196844
LINX LON1	195.66.227.88	197898
LINX LON1	195.66.226.88	199121
LINX LON1	195.66.227.41	200083
LINX LON1	195.66.224.37	202793
LINX LON1	195.66.226.251	203416
LINX LON1	195.66.224.212	20485
LINX LON1	195.66.224.121	206405
LINX LON1	195.66.224.171	20681
LINX LON1	195.66.227.104	207044
LINX LON1	195.66.226.51	20764
LINX LON1	195.66.227.40	20804
LINX LON1	195.66.225.21	20832
LINX LON1	195.66.224.65	2110
LINX LON1	195.66.225.220	2116
LINX LON1	195.66.227.58	22023
LINX LON1	195.66.227.59	22023
LINX LON1	195.66.227.64	23939
LINX LON1	195.66.226.188	25376
LINX LON1	195.66.224.161	2611
LINX LON1	195.66.227.78	27471
LINX LON1	195.66.227.25	28716
LINX LON1	195.66.225.99	28929
LINX LON1	195.66.225.235	29049
LINX LON1	195.66.227.29	29119
LINX LON1	195.66.225.20	29169
LINX LON1	195.66.225.167	29314
LINX LON1	195.66.225.90	29834
LINX LON1	195.66.224.67	30094
LINX LON1	195.66.227.111	30889
LINX LON1	195.66.226.162	30990
LINX LON1	195.66.225.141	31042
