70.40.14.0/24|70.40.14.0/24|42|1|65|18|1961|949|91|0.48|0.04|4|1|1.553|0.656|3|1|2.011|0.28
70.40.15.0/24|70.40.15.0/24|42|1|65|18|1961|949|91|0.48|0.04|4|1|1.553|0.656|3|1|2.011|0.28
70.40.2.0/24|70.40.2.0/24|42|1|65|18|1961|949|91|0.48|0.04|4|1|1.553|0.656|3|1|2.011|0.28
70.40.3.0/24|70.40.3.0/24|42|1|65|18|1961|949|91|0.48|0.04|4|1|1.553|0.656|3|1|2.011|0.28
70.40.4.0/24|70.40.4.0/24|42|1|65|18|1961|949|91|0.48|0.04|4|1|1.553|0.656|3|1|2.011|0.28
70.40.5.0/24|70.40.5.0/24|42|1|65|18|1961|949|91|0.48|0.04|4|1|1.553|0.656|3|1|2.011|0.28
70.40.6.0/24|70.40.6.0/24|42|1|65|18|1961|949|91|0.48|0.04|4|1|1.553|0.656|3|1|2.011|0.28
70.40.7.0/24|70.40.7.0/24|42|1|65|18|1961|949|91|0.48|0.04|4|1|1.553|0.656|3|1|2.011|0.28
70.40.8.0/24|70.40.8.0/24|42|1|65|18|1961|949|91|0.48|0.04|4|1|1.553|0.656|3|1|2.011|0.28
70.40.9.0/24|70.40.9.0/24|42|1|65|18|1961|949|91|0.48|0.04|4|1|1.553|0.656|3|1|2.011|0.28
72.0.48.0/24|72.0.48.0/24|42|1|74|18|2518|1391|115|0.55|0.04|12|1|1.641|0.816|3|1|1.98|0.247
72.0.49.0/24|72.0.49.0/24|42|1|74|18|2518|1391|115|0.55|0.04|12|1|1.641|0.816|3|1|1.98|0.247
72.0.50.0/24|72.0.50.0/24|42|1|74|18|2518|1391|115|0.55|0.04|12|1|1.641|0.816|3|1|1.98|0.247
72.0.51.0/24|72.0.51.0/24|42|1|74|18|2518|1391|115|0.55|0.04|12|1|1.641|0.816|3|1|1.98|0.247
72.0.52.0/24|72.0.52.0/24|42|1|74|18|2518|1391|115|0.55|0.04|12|1|1.641|0.816|3|1|1.98|0.247
72.0.53.0/24|72.0.53.0/24|42|1|74|18|2518|1391|115|0.55|0.04|12|1|1.641|0.816|3|1|1.98|0.247
72.0.54.0/24|72.0.54.0/24|42|1|74|18|2518|1391|115|0.55|0.04|12|1|1.641|0.816|3|1|1.98|0.247
72.0.55.0/24|72.0.55.0/24|42|1|74|18|2518|1391|115|0.55|0.04|12|1|1.641|0.816|3|1|1.98|0.247
72.0.56.0/24|72.0.56.0/24|42|1|74|18|2518|1391|115|0.55|0.04|12|1|1.641|0.816|3|1|1.98|0.247
72.0.57.0/24|72.0.57.0/24|42|1|74|18|2518|1391|115|0.55|0.04|12|1|1.641|0.816|3|1|1.98|0.247
72.0.58.0/24|72.0.58.0/24|42|1|74|18|2518|1391|115|0.55|0.04|12|1|1.641|0.816|3|1|1.98|0.247
72.0.59.0/24|72.0.59.0/24|42|1|74|18|2518|1391|115|0.55|0.04|12|1|1.641|0.816|3|1|1.98|0.247
72.0.60.0/24|72.0.60.0/24|42|1|74|18|2518|1391|115|0.55|0.04|12|1|1.641|0.816|3|1|1.98|0.247
72.0.61.0/24|72.0.61.0/24|42|1|74|18|2518|1391|115|0.55|0.04|12|1|1.641|0.816|3|1|1.98|0.247
72.0.62.0/24|72.0.62.0/24|42|1|74|18|2518|1391|115|0.55|0.04|12|1|1.641|0.816|3|1|1.98|0.247
72.0.63.0/24|72.0.63.0/24|42|1|74|18|2518|1391|115|0.55|0.04|12|1|1.641|0.816|3|1|1.98|0.247
72.14.192.0/24|72.14.192.0/18|15169|1|134|18|8497|6238|1092|0.74|0.13|12|1|1.92|0.882|2|2|2.0|0.0
72.14.246.0/24|72.14.192.0/18|15169|1|134|18|8497|6238|1092|0.74|0.13|12|1|1.92|0.882|2|2|2.0|0.0
72.14.247.0/24|72.14.192.0/18|15169|1|134|18|8497|6238|1092|0.74|0.13|12|1|1.92|0.882|2|2|2.0|0.0
72.14.248.0/24|72.14.192.0/18|15169|1|134|18|8497|6238|1092|0.74|0.13|12|1|1.92|0.882|2|2|2.0|0.0
72.14.249.0/24|72.14.192.0/18|15169|1|134|18|8497|6238|1092|0.74|0.13|12|1|1.92|0.882|2|2|2.0|0.0
74.125.67.0/24|74.125.0.0/16|15169|1|134|18|8497|6238|1092|0.74|0.13|12|1|1.92|0.882|2|2|2.0|0.0
74.125.34.0/24|74.125.0.0/18|15169|1|93|18|4080|2827|418|0.68|0.09|12|1|1.85|0.816|2|2|2.0|0.0
74.211.63.0/24|74.211.0.0/18|4181|1|23|18|229|66|1|0.28|0.0|3|1|1.293|0.464|3|2|2.408|0.491
74.82.42.0/24|74.82.42.0/24|6939|1|7|8|21|14|0|0.67|0.0|2|1|1.667|0.471|4|2|2.25|0.661
8.253.167.0/24|8.128.0.0/9|3356|1|48|18|1070|668|1|0.62|0.0|3|1|1.625|0.486|3|2|2.181|0.385
8.8.4.0/24|8.8.4.0/24|15169|1|134|18|8497|6238|1092|0.74|0.13|12|1|1.92|0.882|2|2|2.0|0.0
8.8.8.0/24|8.8.8.0/24|15169|1|134|18|8497|6238|1092|0.74|0.13|12|1|1.92|0.882|2|2|2.0|0.0
86.111.216.0/24|86.111.216.0/24|42465|1|3|18|0|0|0|0|0|0|0|0|0|4|3|3.067|0.249
88.208.15.0/24|88.208.0.0/18|39572|1|3|18|0|0|0|0|0|0|0|0|0|4|2|3.013|0.198
88.221.81.0/24|88.221.0.0/16|34164|1|2|18|0|0|0|0|0|0|0|0|0|4|2|3.074|0.378
91.237.67.0/24|91.237.67.0/24|1921|1|3|18|2|2|0|1.0|0.0|2|2|2.0|0.0|3|2|2.966|0.181
94.31.29.0/24|94.31.29.0/24|54104|1|3|18|0|0|0|0|0|0|0|0|0|3|2|2.922|0.268
96.45.81.0/24|96.45.80.0/23|16552|1|2|18|1|0|0|0.0|0.0|1|1|1.0|0.0|4|2|3.367|0.56
97.74.151.0/24|97.74.151.0/24|26496|1|2|18|0|0|0|0|0|0|0|0|0|4|2|3.05|0.284
98.158.110.0/24|98.158.110.0/23|41095|1|33|18|504|281|33|0.56|0.07|12|1|1.681|1.004|3|1|2.0|0.221
98.158.111.0/24|98.158.110.0/23|41095|1|33|18|504|281|33|0.56|0.07|12|1|1.681|1.004|3|1|2.0|0.221
13.107.12.0/24|13.104.0.0/14|8075|1|115|18|6205|4381|696|0.7|0.11|12|1|1.856|0.756|2|1|1.986|0.118
13.107.13.0/24|13.104.0.0/14|8075|1|115|18|6205|4381|696|0.7|0.11|12|1|1.856|0.756|2|1|1.986|0.118
13.107.15.0/24|13.104.0.0/14|8075|1|115|18|6205|4381|696|0.7|0.11|12|1|1.856|0.756|2|1|1.986|0.118
13.107.16.0/24|13.104.0.0/14|8075|1|115|18|6205|4381|696|0.7|0.11|12|1|1.856|0.756|2|1|1.986|0.118
13.107.160.0/24|13.104.0.0/14|8075|1|115|18|6205|4381|696|0.7|0.11|12|1|1.856|0.756|2|1|1.986|0.118
13.107.17.0/24|13.104.0.0/14|8075|1|115|18|6205|4381|696|0.7|0.11|12|1|1.856|0.756|2|1|1.986|0.118
13.107.18.0/24|13.104.0.0/14|8075|1|115|18|6205|4381|696|0.7|0.11|12|1|1.856|0.756|2|1|1.986|0.118
13.107.19.0/24|13.104.0.0/14|8075|1|115|18|6205|4381|696|0.7|0.11|12|1|1.856|0.756|2|1|1.986|0.118
13.107.21.0/24|13.104.0.0/14|8075|1|115|18|6205|4381|696|0.7|0.11|12|1|1.856|0.756|2|1|1.986|0.118
13.107.22.0/24|13.104.0.0/14|8075|1|115|18|6205|4381|696|0.7|0.11|12|1|1.856|0.756|2|1|1.986|0.118
13.107.24.0/24|13.104.0.0/14|8075|1|115|18|6205|4381|696|0.7|0.11|12|1|1.856|0.756|2|1|1.986|0.118
13.107.246.0/24|13.104.0.0/14|8075|1|115|18|6205|4381|696|0.7|0.11|12|1|1.856|0.756|2|1|1.986|0.118
13.107.252.0/24|13.104.0.0/14|8075|1|115|18|6205|4381|696|0.7|0.11|12|1|1.856|0.756|2|1|1.986|0.118
13.107.254.0/24|13.104.0.0/14|8075|1|115|18|6205|4381|696|0.7|0.11|12|1|1.856|0.756|2|1|1.986|0.118
13.107.3.0/24|13.104.0.0/14|8075|1|115|18|6205|4381|696|0.7|0.11|12|1|1.856|0.756|2|1|1.986|0.118
13.107.4.0/24|13.104.0.0/14|8075|1|115|18|6205|4381|696|0.7|0.11|12|1|1.856|0.756|2|1|1.986|0.118
13.107.42.0/24|13.104.0.0/14|8075|1|115|18|6205|4381|696|0.7|0.11|12|1|1.856|0.756|2|1|1.986|0.118
13.107.43.0/24|13.104.0.0/14|8075|1|115|18|6205|4381|696|0.7|0.11|12|1|1.856|0.756|2|1|1.986|0.118
13.107.49.0/24|13.104.0.0/14|8075|1|115|18|6205|4381|696|0.7|0.11|12|1|1.856|0.756|2|1|1.986|0.118
13.107.5.0/24|13.104.0.0/14|8075|1|115|18|6205|4381|696|0.7|0.11|12|1|1.856|0.756|2|1|1.986|0.118
13.107.51.0/24|13.104.0.0/14|8075|1|115|18|6205|4381|696|0.7|0.11|12|1|1.856|0.756|2|1|1.986|0.118
13.107.53.0/24|13.104.0.0/14|8075|1|115|18|6205|4381|696|0.7|0.11|12|1|1.856|0.756|2|1|1.986|0.118
13.107.55.0/24|13.104.0.0/14|8075|1|115|18|6205|4381|696|0.7|0.11|12|1|1.856|0.756|2|1|1.986|0.118
13.107.57.0/24|13.104.0.0/14|8075|1|115|18|6205|4381|696|0.7|0.11|12|1|1.856|0.756|2|1|1.986|0.118
13.107.6.0/24|13.104.0.0/14|8075|1|115|18|6205|4381|696|0.7|0.11|12|1|1.856|0.756|2|1|1.986|0.118
13.107.64.0/24|13.104.0.0/14|8075|1|115|18|6205|4381|696|0.7|0.11|12|1|1.856|0.756|2|1|1.986|0.118
13.107.66.0/24|13.104.0.0/14|8075|1|115|18|6205|4381|696|0.7|0.11|12|1|1.856|0.756|2|1|1.986|0.118
13.107.67.0/24|13.104.0.0/14|8075|1|115|18|6205|4381|696|0.7|0.11|12|1|1.856|0.756|2|1|1.986|0.118
13.107.8.0/24|13.104.0.0/14|8075|1|115|18|6205|4381|696|0.7|0.11|12|1|1.856|0.756|2|1|1.986|0.118
13.107.9.0/24|13.104.0.0/14|8075|1|115|18|6205|4381|696|0.7|0.11|12|1|1.856|0.756|2|1|1.986|0.118
130.211.10.0/24|130.211.0.0/16|15169|1|134|18|8497|6238|1092|0.74|0.13|12|1|1.92|0.882|2|2|2.0|0.0
130.211.11.0/24|130.211.0.0/16|15169|1|134|18|8497|6238|1092|0.74|0.13|12|1|1.92|0.882|2|2|2.0|0.0
130.211.12.0/24|130.211.0.0/16|15169|1|134|18|8497|6238|1092|0.74|0.13|12|1|1.92|0.882|2|2|2.0|0.0
130.211.13.0/24|130.211.0.0/16|15169|1|134|18|8497|6238|1092|0.74|0.13|12|1|1.92|0.882|2|2|2.0|0.0
130.211.14.0/24|130.211.0.0/16|15169|1|134|18|8497|6238|1092|0.74|0.13|12|1|1.92|0.882|2|2|2.0|0.0
130.211.15.0/24|130.211.0.0/16|15169|1|134|18|8497|6238|1092|0.74|0.13|12|1|1.92|0.882|2|2|2.0|0.0
130.211.16.0/24|130.211.0.0/16|15169|1|134|18|8497|6238|1092|0.74|0.13|12|1|1.92|0.882|2|2|2.0|0.0
130.211.17.0/24|130.211.0.0/16|15169|1|134|18|8497|6238|1092|0.74|0.13|12|1|1.92|0.882|2|2|2.0|0.0
130.211.18.0/24|130.211.0.0/16|15169|1|134|18|8497|6238|1092|0.74|0.13|12|1|1.92|0.882|2|2|2.0|0.0
130.211.19.0/24|130.211.0.0/16|15169|1|134|18|8497|6238|1092|0.74|0.13|12|1|1.92|0.882|2|2|2.0|0.0
130.211.20.0/24|130.211.0.0/16|15169|1|134|18|8497|6238|1092|0.74|0.13|12|1|1.92|0.882|2|2|2.0|0.0
130.211.21.0/24|130.211.0.0/16|15169|1|134|18|8497|6238|1092|0.74|0.13|12|1|1.92|0.882|2|2|2.0|0.0
130.211.22.0/24|130.211.0.0/16|15169|1|134|18|8497|6238|1092|0.74|0.13|12|1|1.92|0.882|2|2|2.0|0.0
130.211.23.0/24|130.211.0.0/16|15169|1|134|18|8497|6238|1092|0.74|0.13|12|1|1.92|0.882|2|2|2.0|0.0
130.211.24.0/24|130.211.0.0/16|15169|1|134|18|8497|6238|1092|0.74|0.13|12|1|1.92|0.882|2|2|2.0|0.0
130.211.25.0/24|130.211.0.0/16|15169|1|134|18|8497|6238|1092|0.74|0.13|12|1|1.92|0.882|2|2|2.0|0.0
130.211.26.0/24|130.211.0.0/16|15169|1|134|18|8497|6238|1092|0.74|0.13|12|1|1.92|0.882|2|2|2.0|0.0
130.211.27.0/24|130.211.0.0/16|15169|1|134|18|8497|6238|1092|0.74|0.13|12|1|1.92|0.882|2|2|2.0|0.0
130.211.28.0/24|130.211.0.0/16|15169|1|134|18|8497|6238|1092|0.74|0.13|12|1|1.92|0.882|2|2|2.0|0.0
130.211.29.0/24|130.211.0.0/16|15169|1|134|18|8497|6238|1092|0.74|0.13|12|1|1.92|0.882|2|2|2.0|0.0
130.211.30.0/24|130.211.0.0/16|15169|1|134|18|8497|6238|1092|0.74|0.13|12|1|1.92|0.882|2|2|2.0|0.0
130.211.31.0/24|130.211.0.0/16|15169|1|134|18|8497|6238|1092|0.74|0.13|12|1|1.92|0.882|2|2|2.0|0.0
130.211.32.0/24|130.211.0.0/16|15169|1|134|18|8497|6238|1092|0.74|0.13|12|1|1.92|0.882|2|2|2.0|0.0
130.211.33.0/24|130.211.0.0/16|15169|1|134|18|8497|6238|1092|0.74|0.13|12|1|1.92|0.882|2|2|2.0|0.0
130.211.34.0/24|130.211.0.0/16|15169|1|134|18|8497|6238|1092|0.74|0.13|12|1|1.92|0.882|2|2|2.0|0.0
130.211.35.0/24|130.211.0.0/16|15169|1|134|18|8497|6238|1092|0.74|0.13|12|1|1.92|0.882|2|2|2.0|0.0
130.211.36.0/24|130.211.0.0/16|15169|1|134|18|8497|6238|1092|0.74|0.13|12|1|1.92|0.882|2|2|2.0|0.0
130.211.37.0/24|130.211.0.0/16|15169|1|134|18|8497|6238|1092|0.74|0.13|12|1|1.92|0.882|2|2|2.0|0.0
130.211.38.0/24|130.211.0.0/16|15169|1|134|18|8497|6238|1092|0.74|0.13|12|1|1.92|0.882|2|2|2.0|0.0
130.211.39.0/24|130.211.0.0/16|15169|1|134|18|8497|6238|1092|0.74|0.13|12|1|1.92|0.882|2|2|2.0|0.0
130.211.4.0/24|130.211.0.0/16|15169|1|134|18|8497|6238|1092|0.74|0.13|12|1|1.92|0.882|2|2|2.0|0.0
130.211.40.0/24|130.211.0.0/16|15169|1|134|18|8497|6238|1092|0.74|0.13|12|1|1.92|0.882|2|2|2.0|0.0
130.211.41.0/24|130.211.0.0/16|15169|1|134|18|8497|6238|1092|0.74|0.13|12|1|1.92|0.882|2|2|2.0|0.0
130.211.42.0/24|130.211.0.0/16|15169|1|134|18|8497|6238|1092|0.74|0.13|12|1|1.92|0.882|2|2|2.0|0.0
130.211.43.0/24|130.211.0.0/16|15169|1|134|18|8497|6238|1092|0.74|0.13|12|1|1.92|0.882|2|2|2.0|0.0
130.211.44.0/24|130.211.0.0/16|15169|1|134|18|8497|6238|1092|0.74|0.13|12|1|1.92|0.882|2|2|2.0|0.0
130.211.45.0/24|130.211.0.0/16|15169|1|134|18|8497|6238|1092|0.74|0.13|12|1|1.92|0.882|2|2|2.0|0.0
130.211.46.0/24|130.211.0.0/16|15169|1|134|18|8497|6238|1092|0.74|0.13|12|1|1.92|0.882|2|2|2.0|0.0
130.211.47.0/24|130.211.0.0/16|15169|1|134|18|8497|6238|1092|0.74|0.13|12|1|1.92|0.882|2|2|2.0|0.0
130.211.5.0/24|130.211.0.0/16|15169|1|134|18|8497|6238|1092|0.74|0.13|12|1|1.92|0.882|2|2|2.0|0.0
130.211.6.0/24|130.211.0.0/16|15169|1|134|18|8497|6238|1092|0.74|0.13|12|1|1.92|0.882|2|2|2.0|0.0
130.211.7.0/24|130.211.0.0/16|15169|1|134|18|8497|6238|1092|0.74|0.13|12|1|1.92|0.882|2|2|2.0|0.0
130.211.8.0/24|130.211.0.0/16|15169|1|134|18|8497|6238|1092|0.74|0.13|12|1|1.92|0.882|2|2|2.0|0.0
130.211.9.0/24|130.211.0.0/16|15169|1|134|18|8497|6238|1092|0.74|0.13|12|1|1.92|0.882|2|2|2.0|0.0
104.18.16.0/24|104.16.0.0/12|13335|1|102|18|4905|3287|299|0.67|0.06|12|1|1.748|0.628|3|2|2.016|0.125
104.18.21.0/24|104.16.0.0/12|13335|1|102|18|4905|3287|299|0.67|0.06|12|1|1.748|0.628|3|2|2.016|0.125
104.18.23.0/24|104.16.0.0/12|13335|1|102|18|4905|3287|299|0.67|0.06|12|1|1.748|0.628|3|2|2.016|0.125
104.18.25.0/24|104.16.0.0/12|13335|1|102|18|4905|3287|299|0.67|0.06|12|1|1.748|0.628|3|2|2.016|0.125
104.18.26.0/24|104.16.0.0/12|13335|1|102|18|4905|3287|299|0.67|0.06|12|1|1.748|0.628|3|2|2.016|0.125
104.18.27.0/24|104.16.0.0/12|13335|1|102|18|4905|3287|299|0.67|0.06|12|1|1.748|0.628|3|2|2.016|0.125
104.18.29.0/24|104.16.0.0/12|13335|1|102|18|4905|3287|299|0.67|0.06|12|1|1.748|0.628|3|2|2.016|0.125
104.18.30.0/24|104.16.0.0/12|13335|1|102|18|4905|3287|299|0.67|0.06|12|1|1.748|0.628|3|2|2.016|0.125
104.18.31.0/24|104.16.0.0/12|13335|1|102|18|4905|3287|299|0.67|0.06|12|1|1.748|0.628|3|2|2.016|0.125
104.19.224.0/24|104.16.0.0/12|13335|1|102|18|4905|3287|299|0.67|0.06|12|1|1.748|0.628|3|2|2.016|0.125
104.19.225.0/24|104.16.0.0/12|13335|1|102|18|4905|3287|299|0.67|0.06|12|1|1.748|0.628|3|2|2.016|0.125
104.19.226.0/24|104.16.0.0/12|13335|1|102|18|4905|3287|299|0.67|0.06|12|1|1.748|0.628|3|2|2.016|0.125
104.19.227.0/24|104.16.0.0/12|13335|1|102|18|4905|3287|299|0.67|0.06|12|1|1.748|0.628|3|2|2.016|0.125
104.19.228.0/24|104.16.0.0/12|13335|1|102|18|4905|3287|299|0.67|0.06|12|1|1.748|0.628|3|2|2.016|0.125
104.23.0.0/24|104.16.0.0/12|13335|1|102|18|4905|3287|299|0.67|0.06|12|1|1.748|0.628|3|2|2.016|0.125
104.23.1.0/24|104.16.0.0/12|13335|1|102|18|4905|3287|299|0.67|0.06|12|1|1.748|0.628|3|2|2.016|0.125
104.23.10.0/24|104.16.0.0/12|13335|1|102|18|4905|3287|299|0.67|0.06|12|1|1.748|0.628|3|2|2.016|0.125
104.23.11.0/24|104.16.0.0/12|13335|1|102|18|4905|3287|299|0.67|0.06|12|1|1.748|0.628|3|2|2.016|0.125
104.23.12.0/24|104.16.0.0/12|13335|1|102|18|4905|3287|299|0.67|0.06|12|1|1.748|0.628|3|2|2.016|0.125
104.23.13.0/24|104.16.0.0/12|13335|1|102|18|4905|3287|299|0.67|0.06|12|1|1.748|0.628|3|2|2.016|0.125
104.23.14.0/24|104.16.0.0/12|13335|1|102|18|4905|3287|299|0.67|0.06|12|1|1.748|0.628|3|2|2.016|0.125
104.23.15.0/24|104.16.0.0/12|13335|1|102|18|4905|3287|299|0.67|0.06|12|1|1.748|0.628|3|2|2.016|0.125
104.23.16.0/24|104.16.0.0/12|13335|1|102|18|4905|3287|299|0.67|0.06|12|1|1.748|0.628|3|2|2.016|0.125
104.23.17.0/24|104.16.0.0/12|13335|1|102|18|4905|3287|299|0.67|0.06|12|1|1.748|0.628|3|2|2.016|0.125
104.23.18.0/24|104.16.0.0/12|13335|1|102|18|4905|3287|299|0.67|0.06|12|1|1.748|0.628|3|2|2.016|0.125
104.23.19.0/24|104.16.0.0/12|13335|1|102|18|4905|3287|299|0.67|0.06|12|1|1.748|0.628|3|2|2.016|0.125
104.23.2.0/24|104.16.0.0/12|13335|1|102|18|4905|3287|299|0.67|0.06|12|1|1.748|0.628|3|2|2.016|0.125
104.23.20.0/24|104.16.0.0/12|13335|1|102|18|4905|3287|299|0.67|0.06|12|1|1.748|0.628|3|2|2.016|0.125
104.23.21.0/24|104.16.0.0/12|13335|1|102|18|4905|3287|299|0.67|0.06|12|1|1.748|0.628|3|2|2.016|0.125
104.23.22.0/24|104.16.0.0/12|13335|1|102|18|4905|3287|299|0.67|0.06|12|1|1.748|0.628|3|2|2.016|0.125
104.23.224.0/24|104.16.0.0/12|13335|1|102|18|4905|3287|299|0.67|0.06|12|1|1.748|0.628|3|2|2.016|0.125
104.23.225.0/24|104.16.0.0/12|13335|1|102|18|4905|3287|299|0.67|0.06|12|1|1.748|0.628|3|2|2.016|0.125
104.23.226.0/24|104.16.0.0/12|13335|1|102|18|4905|3287|299|0.67|0.06|12|1|1.748|0.628|3|2|2.016|0.125
104.23.227.0/24|104.16.0.0/12|13335|1|102|18|4905|3287|299|0.67|0.06|12|1|1.748|0.628|3|2|2.016|0.125
104.23.228.0/24|104.16.0.0/12|13335|1|102|18|4905|3287|299|0.67|0.06|12|1|1.748|0.628|3|2|2.016|0.125
104.23.23.0/24|104.16.0.0/12|13335|1|102|18|4905|3287|299|0.67|0.06|12|1|1.748|0.628|3|2|2.016|0.125
104.23.24.0/24|104.16.0.0/12|13335|1|102|18|4905|3287|299|0.67|0.06|12|1|1.748|0.628|3|2|2.016|0.125
104.23.240.0/24|104.16.0.0/12|13335|1|102|18|4905|3287|299|0.67|0.06|12|1|1.748|0.628|3|2|2.016|0.125
104.23.241.0/24|104.16.0.0/12|13335|1|102|18|4905|3287|299|0.67|0.06|12|1|1.748|0.628|3|2|2.016|0.125
104.23.242.0/24|104.16.0.0/12|13335|1|102|18|4905|3287|299|0.67|0.06|12|1|1.748|0.628|3|2|2.016|0.125
104.23.243.0/24|104.16.0.0/12|13335|1|102|18|4905|3287|299|0.67|0.06|12|1|1.748|0.628|3|2|2.016|0.125
104.23.244.0/24|104.16.0.0/12|13335|1|102|18|4905|3287|299|0.67|0.06|12|1|1.748|0.628|3|2|2.016|0.125
104.23.25.0/24|104.16.0.0/12|13335|1|102|18|4905|3287|299|0.67|0.06|12|1|1.748|0.628|3|2|2.016|0.125
104.23.26.0/24|104.16.0.0/12|13335|1|102|18|4905|3287|299|0.67|0.06|12|1|1.748|0.628|3|2|2.016|0.125
104.23.27.0/24|104.16.0.0/12|13335|1|102|18|4905|3287|299|0.67|0.06|12|1|1.748|0.628|3|2|2.016|0.125
104.23.28.0/24|104.16.0.0/12|13335|1|102|18|4905|3287|299|0.67|0.06|12|1|1.748|0.628|3|2|2.016|0.125
104.23.29.0/24|104.16.0.0/12|13335|1|102|18|4905|3287|299|0.67|0.06|12|1|1.748|0.628|3|2|2.016|0.125
104.23.3.0/24|104.16.0.0/12|13335|1|102|18|4905|3287|299|0.67|0.06|12|1|1.748|0.628|3|2|2.016|0.125
104.23.30.0/24|104.16.0.0/12|13335|1|102|18|4905|3287|299|0.67|0.06|12|1|1.748|0.628|3|2|2.016|0.125
104.23.31.0/24|104.16.0.0/12|13335|1|102|18|4905|3287|299|0.67|0.06|12|1|1.748|0.628|3|2|2.016|0.125
104.23.32.0/24|104.16.0.0/12|13335|1|102|18|4905|3287|299|0.67|0.06|12|1|1.748|0.628|3|2|2.016|0.125
104.23.33.0/24|104.16.0.0/12|13335|1|102|18|4905|3287|299|0.67|0.06|12|1|1.748|0.628|3|2|2.016|0.125
104.23.34.0/24|104.16.0.0/12|13335|1|102|18|4905|3287|299|0.67|0.06|12|1|1.748|0.628|3|2|2.016|0.125
104.23.35.0/24|104.16.0.0/12|13335|1|102|18|4905|3287|299|0.67|0.06|12|1|1.748|0.628|3|2|2.016|0.125
104.23.36.0/24|104.16.0.0/12|13335|1|102|18|4905|3287|299|0.67|0.06|12|1|1.748|0.628|3|2|2.016|0.125
104.23.37.0/24|104.16.0.0/12|13335|1|102|18|4905|3287|299|0.67|0.06|12|1|1.748|0.628|3|2|2.016|0.125
104.23.38.0/24|104.16.0.0/12|13335|1|102|18|4905|3287|299|0.67|0.06|12|1|1.748|0.628|3|2|2.016|0.125
104.23.39.0/24|104.16.0.0/12|13335|1|102|18|4905|3287|299|0.67|0.06|12|1|1.748|0.628|3|2|2.016|0.125
104.23.4.0/24|104.16.0.0/12|13335|1|102|18|4905|3287|299|0.67|0.06|12|1|1.748|0.628|3|2|2.016|0.125
104.23.40.0/24|104.16.0.0/12|13335|1|102|18|4905|3287|299|0.67|0.06|12|1|1.748|0.628|3|2|2.016|0.125
104.23.41.0/24|104.16.0.0/12|13335|1|102|18|4905|3287|299|0.67|0.06|12|1|1.748|0.628|3|2|2.016|0.125
104.23.42.0/24|104.16.0.0/12|13335|1|102|18|4905|3287|299|0.67|0.06|12|1|1.748|0.628|3|2|2.016|0.125
104.23.43.0/24|104.16.0.0/12|13335|1|102|18|4905|3287|299|0.67|0.06|12|1|1.748|0.628|3|2|2.016|0.125
104.23.44.0/24|104.16.0.0/12|13335|1|102|18|4905|3287|299|0.67|0.06|12|1|1.748|0.628|3|2|2.016|0.125
104.23.45.0/24|104.16.0.0/12|13335|1|102|18|4905|3287|299|0.67|0.06|12|1|1.748|0.628|3|2|2.016|0.125
104.23.46.0/24|104.16.0.0/12|13335|1|102|18|4905|3287|299|0.67|0.06|12|1|1.748|0.628|3|2|2.016|0.125
104.23.47.0/24|104.16.0.0/12|13335|1|102|18|4905|3287|299|0.67|0.06|12|1|1.748|0.628|3|2|2.016|0.125
104.23.48.0/24|104.16.0.0/12|13335|1|102|18|4905|3287|299|0.67|0.06|12|1|1.748|0.628|3|2|2.016|0.125
104.23.49.0/24|104.16.0.0/12|13335|1|102|18|4905|3287|299|0.67|0.06|12|1|1.748|0.628|3|2|2.016|0.125
104.23.5.0/24|104.16.0.0/12|13335|1|102|18|4905|3287|299|0.67|0.06|12|1|1.748|0.628|3|2|2.016|0.125
104.23.50.0/24|104.16.0.0/12|13335|1|102|18|4905|3287|299|0.67|0.06|12|1|1.748|0.628|3|2|2.016|0.125
104.23.51.0/24|104.16.0.0/12|13335|1|102|18|4905|3287|299|0.67|0.06|12|1|1.748|0.628|3|2|2.016|0.125
104.23.52.0/24|104.16.0.0/12|13335|1|102|18|4905|3287|299|0.67|0.06|12|1|1.748|0.628|3|2|2.016|0.125
104.23.53.0/24|104.16.0.0/12|13335|1|102|18|4905|3287|299|0.67|0.06|12|1|1.748|0.628|3|2|2.016|0.125
104.23.54.0/24|104.16.0.0/12|13335|1|102|18|4905|3287|299|0.67|0.06|12|1|1.748|0.628|3|2|2.016|0.125
104.23.55.0/24|104.16.0.0/12|13335|1|102|18|4905|3287|299|0.67|0.06|12|1|1.748|0.628|3|2|2.016|0.125
104.23.56.0/24|104.16.0.0/12|13335|1|102|18|4905|3287|299|0.67|0.06|12|1|1.748|0.628|3|2|2.016|0.125
104.23.57.0/24|104.16.0.0/12|13335|1|102|18|4905|3287|299|0.67|0.06|12|1|1.748|0.628|3|2|2.016|0.125
104.23.58.0/24|104.16.0.0/12|13335|1|102|18|4905|3287|299|0.67|0.06|12|1|1.748|0.628|3|2|2.016|0.125
104.23.59.0/24|104.16.0.0/12|13335|1|102|18|4905|3287|299|0.67|0.06|12|1|1.748|0.628|3|2|2.016|0.125
104.23.6.0/24|104.16.0.0/12|13335|1|102|18|4905|3287|299|0.67|0.06|12|1|1.748|0.628|3|2|2.016|0.125
104.23.60.0/24|104.16.0.0/12|13335|1|102|18|4905|3287|299|0.67|0.06|12|1|1.748|0.628|3|2|2.016|0.125
